order_id,distance_km,traffic_level,weather,time_of_day,day_of_week,area_type,package_weight_kg,num_stops,rider_experience_years,rider_rating,vehicle_type,is_peak_hour,fuel_level_pct,delivery_time_minutes
ORD100225,2.87,Low,Clear,Afternoon,Mon,Rural,3.36,1,1.1,4.3,Scooter,0,30.1,18.58
ORD100226,5.27,Severe,Clear,Evening,Sun,Suburban,0.78,0,3.5,5.0,Motorcycle,1,46.9,36.45
ORD100227,9.83,Medium,Fog,Evening,Mon,Urban,0.61,1,1.2,4.68,Scooter,0,14.8,61.95
ORD100228,7.89,High,Clear,Morning,Sat,Urban,0.73,0,0.7,4.15,Scooter,0,37.2,37.43
ORD100229,0.53,Medium,Clear,Afternoon,Sat,Urban,0.32,1,2.3,4.6,Scooter,1,17.5,19.18
ORD100230,7.58,High,Rain,Afternoon,Tue,Urban,9.85,1,3.4,4.01,Motorcycle,0,14.7,55.87
ORD100231,1.94,Medium,Clear,Afternoon,Wed,Urban,4.28,1,1.9,4.19,Motorcycle,1,59.6,24.66
ORD100232,2.02,Medium,Rain,Night,Tue,Rural,1.67,0,3.1,4.89,Motorcycle,0,73.7,24.78
ORD100233,1.9,Medium,Clear,Afternoon,Sun,Suburban,2.71,0,1.4,4.46,Scooter,1,58.3,16.65
ORD100234,4.72,Low,Clear,Evening,Fri,Urban,1.83,1,4.0,4.56,Motorcycle,0,16.4,25.76
ORD100235,3.98,High,Clear,Evening,Sat,Urban,3.54,0,2.2,4.77,Electric_Two_Wheeler,1,45.5,27.12
ORD100236,5.42,Low,Rain,Evening,Fri,Urban,3.93,0,0.5,4.52,Scooter,0,20.0,31.57
ORD100237,3.7,Low,Rain,Afternoon,Sun,Urban,0.73,0,5.5,3.98,Scooter,1,68.5,27.6
ORD100238,1.95,Medium,Clear,Evening,Wed,Urban,1.43,1,4.5,4.96,Scooter,0,84.4,14.91
ORD100239,5.71,Low,Clear,Afternoon,Tue,Rural,2.21,1,8.3,4.51,Motorcycle,0,20.5,25.83
ORD100240,3.05,Severe,Extreme_Heat,Afternoon,Sat,Urban,7.87,0,2.1,4.53,Motorcycle,1,16.0,47.32
ORD100241,5.81,Severe,Clear,Morning,Wed,Urban,2.5,0,2.8,4.32,Motorcycle,0,46.5,41.96
ORD100242,4.31,Severe,Clear,Afternoon,Tue,Urban,4.76,1,5.0,4.74,Motorcycle,0,37.3,42.76
ORD100243,3.91,Medium,Extreme_Heat,Afternoon,Tue,Suburban,3.94,0,0.1,5.0,Scooter,1,33.5,29.79
ORD100244,10.96,Low,Rain,Afternoon,Fri,Urban,1.94,2,6.1,4.15,Motorcycle,0,29.0,58.22
ORD100245,1.06,Severe,Clear,Night,Thu,Urban,4.68,1,0.8,4.73,Scooter,0,38.5,31.76
ORD100246,1.12,Medium,Rain,Morning,Sun,Urban,1.15,0,0.1,4.31,Scooter,0,96.9,16.54
ORD100247,2.38,Severe,Fog,Evening,Mon,Suburban,1.15,0,0.7,3.5,Motorcycle,1,87.2,43.52
ORD100248,5.85,Severe,Clear,Night,Sat,Urban,3.24,1,2.2,3.74,Motorcycle,0,64.1,46.12
ORD100249,2.6,High,Clear,Morning,Mon,Urban,0.49,0,0.1,4.47,Motorcycle,0,82.0,20.96
ORD100250,3.11,Low,Clear,Evening,Wed,Urban,0.93,0,0.0,4.7,Motorcycle,0,11.3,15.0
ORD100251,1.15,Medium,Extreme_Heat,Afternoon,Mon,Urban,2.08,0,2.5,4.54,Scooter,1,20.0,22.82
ORD100252,5.7,High,Rain,Morning,Fri,Urban,1.29,0,1.5,4.61,Scooter,0,36.3,39.89
ORD100253,1.19,Medium,Clear,Afternoon,Thu,Urban,5.85,1,4.7,5.0,Scooter,1,68.0,16.92
ORD100254,2.88,Low,Fog,Night,Sat,Urban,6.56,1,0.7,4.51,Electric_Two_Wheeler,0,89.5,30.31
ORD100255,0.88,Medium,Clear,Morning,Sun,Urban,1.6,1,0.8,4.19,Electric_Two_Wheeler,0,30.8,19.35
ORD100256,6.48,Severe,Clear,Evening,Tue,Urban,1.75,2,0.2,4.25,Electric_Two_Wheeler,1,22.5,53.28
ORD100257,1.14,High,Clear,Afternoon,Tue,Urban,2.78,1,1.9,4.95,Scooter,0,86.3,21.89
ORD100258,2.76,Medium,Clear,Night,Sun,Urban,1.42,0,1.1,3.79,Motorcycle,0,46.8,24.31
ORD100259,2.41,Low,Fog,Morning,Fri,Rural,0.62,1,1.0,,Motorcycle,0,73.0,20.58
ORD100260,5.19,Medium,Clear,Evening,Sat,Suburban,2.95,0,1.5,4.31,Motorcycle,0,59.3,31.03
ORD100261,4.05,Severe,Fog,Evening,Mon,Suburban,2.88,0,4.7,3.97,Motorcycle,1,25.8,44.87
ORD100262,10.58,Low,Clear,Evening,Sun,Suburban,0.76,0,0.3,3.72,Motorcycle,0,73.1,38.47
ORD100263,1.39,Medium,Clear,Night,Tue,Rural,3.78,1,1.9,4.89,Scooter,0,47.9,12.03
ORD100264,7.57,High,Extreme_Heat,Evening,Mon,Suburban,2.1,0,0.5,3.96,Scooter,1,35.9,41.95
ORD100265,8.56,High,Clear,Morning,Fri,Suburban,0.74,0,0.6,4.32,Scooter,0,91.2,39.23
ORD100266,10.34,High,Clear,Afternoon,Tue,Urban,2.31,0,0.7,3.91,Scooter,1,10.5,61.45
ORD100267,3.7,High,Clear,Afternoon,Wed,Urban,0.73,1,1.5,5.0,Scooter,1,46.4,43.66
ORD100268,1.56,Medium,Fog,Afternoon,Thu,Suburban,0.82,0,1.7,4.34,Scooter,1,37.0,35.58
ORD100269,4.86,Low,Clear,Afternoon,Mon,Rural,3.97,1,5.1,3.76,Scooter,0,14.9,22.13
ORD100270,1.24,High,Clear,Afternoon,Sun,Urban,5.5,0,5.6,4.13,Motorcycle,1,17.2,23.62
ORD100271,7.05,High,Clear,Afternoon,Sat,Suburban,0.79,3,2.2,4.86,Electric_Two_Wheeler,1,25.5,48.44
ORD100272,3.44,High,Clear,Night,Mon,Urban,5.46,0,0.8,3.91,Motorcycle,0,55.4,30.83
ORD100273,4.52,Severe,Rain,Morning,Mon,Urban,0.75,1,4.3,4.16,Scooter,0,35.4,43.79
ORD100274,10.31,Medium,Clear,Night,Mon,Urban,0.45,1,3.9,4.77,Scooter,0,85.4,48.13
ORD100275,4.02,Medium,Clear,Afternoon,Sun,Urban,0.32,2,4.0,4.44,Scooter,1,31.6,36.52
ORD100276,1.58,High,Clear,Evening,Fri,Urban,0.75,0,0.0,3.81,Electric_Two_Wheeler,0,74.8,22.08
ORD100277,3.46,Medium,Clear,Evening,Fri,Suburban,1.17,0,3.5,4.39,Motorcycle,1,28.9,22.55
ORD100278,2.46,High,Extreme_Heat,Afternoon,Sat,Suburban,5.45,1,4.8,4.24,Scooter,1,13.8,34.41
ORD100279,4.3,High,Clear,Afternoon,Fri,Suburban,0.75,0,2.3,4.32,Motorcycle,0,33.8,25.66
ORD100280,2.83,High,Extreme_Heat,Afternoon,Sun,Urban,1.11,3,3.5,4.68,Scooter,0,85.4,34.7
ORD100281,2.26,Medium,Clear,Afternoon,Sat,Suburban,2.85,2,3.7,4.4,Electric_Two_Wheeler,0,17.4,21.43
ORD100282,3.54,Medium,Clear,Night,Sat,Urban,0.92,0,1.8,4.26,Scooter,0,41.0,17.28
ORD100283,1.54,Low,Fog,Evening,Fri,Urban,2.51,2,4.2,4.24,Scooter,1,10.7,33.18
ORD100284,3.34,Medium,Clear,Morning,Tue,Suburban,1.33,0,3.9,4.73,Motorcycle,0,66.7,18.22
ORD100285,5.05,Low,Rain,Morning,Fri,Urban,0.64,0,6.2,4.01,Electric_Two_Wheeler,0,94.8,24.2
ORD100286,8.88,Medium,Extreme_Heat,Afternoon,Tue,Urban,2.85,1,6.4,3.43,Electric_Two_Wheeler,1,44.6,46.99
ORD100287,2.5,Medium,Clear,Morning,Wed,Urban,0.25,1,1.9,4.21,Motorcycle,0,61.9,17.77
ORD100288,11.69,Low,Clear,Evening,Fri,Suburban,0.89,0,0.1,4.45,Scooter,1,50.7,45.25
ORD100289,4.56,Medium,Rain,Morning,Wed,Urban,1.08,0,0.0,4.13,Scooter,0,97.6,35.86
ORD100290,2.94,Low,Clear,Afternoon,Fri,Suburban,1.43,0,7.0,4.09,Electric_Two_Wheeler,1,76.2,15.48
ORD100291,3.18,Low,Clear,Morning,Wed,Suburban,2.48,1,1.0,4.15,Motorcycle,0,14.0,22.79
ORD100292,3.62,High,Clear,Afternoon,Thu,Suburban,1.43,1,1.2,4.29,Motorcycle,1,19.8,41.3
ORD100293,2.73,Medium,Clear,Evening,Wed,Suburban,2.0,0,1.6,3.78,Scooter,0,52.3,18.44
ORD100294,2.3,Low,Rain,Afternoon,Tue,Urban,2.01,2,0.8,4.56,Motorcycle,1,66.9,29.47
ORD100295,4.23,Medium,Clear,Night,Mon,Urban,1.13,1,2.2,3.24,Scooter,0,36.1,27.52
ORD100296,1.05,High,Clear,Night,Sat,Urban,5.64,0,3.8,4.52,Motorcycle,0,70.7,17.66
ORD100297,2.06,Low,Rain,Afternoon,Wed,Urban,6.44,0,0.7,4.43,Electric_Two_Wheeler,1,61.9,30.49
ORD100298,5.76,Medium,Clear,Morning,Mon,Suburban,1.94,0,3.4,4.5,Motorcycle,0,49.2,21.12
ORD100299,0.94,Low,Clear,Evening,Sun,Urban,0.35,0,2.8,3.53,Motorcycle,1,62.4,16.94
ORD100300,4.7,Low,Rain,Night,Thu,Urban,1.55,1,1.9,4.42,Scooter,0,92.5,26.01
ORD100301,3.89,Medium,Clear,Evening,Thu,Suburban,0.61,0,1.0,4.08,Scooter,1,31.9,29.31
ORD100302,2.42,Medium,Rain,Morning,Sun,Suburban,1.52,0,5.2,4.94,Electric_Two_Wheeler,0,81.2,20.37
ORD100303,2.8,Medium,Fog,Night,Sun,Suburban,0.62,0,1.3,4.44,Scooter,0,11.1,34.07
ORD100304,3.52,High,Clear,Afternoon,Sun,Suburban,2.63,1,1.2,3.83,Motorcycle,0,17.6,33.15
ORD100305,4.81,Severe,Clear,Evening,Tue,Suburban,0.37,0,2.6,3.62,Motorcycle,1,95.5,42.84
ORD100306,4.54,Medium,Clear,Night,Sun,Suburban,6.33,0,6.3,4.05,Motorcycle,0,72.8,19.65
ORD100307,7.27,Medium,Clear,Morning,Tue,Urban,0.63,0,1.8,4.62,Electric_Two_Wheeler,0,67.0,41.06
ORD100308,4.38,High,Fog,Night,Wed,Rural,2.36,2,3.2,4.76,Motorcycle,0,40.1,49.43
ORD100309,8.12,Low,Fog,Afternoon,Fri,Suburban,5.18,2,1.5,4.37,Electric_Two_Wheeler,0,26.6,52.19
ORD100310,1.01,Medium,Clear,Night,Sun,Urban,0.77,1,0.6,4.33,Scooter,0,44.2,13.68
ORD100311,7.18,Low,Rain,Afternoon,Sun,Urban,5.65,1,0.3,4.17,Motorcycle,1,63.9,45.77
ORD100312,2.96,Low,Extreme_Heat,Night,Thu,Suburban,1.18,0,0.4,4.29,Motorcycle,0,67.1,14.23
ORD100313,4.08,Severe,Extreme_Heat,Morning,Mon,Rural,6.66,1,0.1,4.79,Scooter,0,25.3,38.26
ORD100314,5.39,High,Clear,Evening,Fri,Urban,7.31,1,2.0,4.16,Motorcycle,0,50.1,39.31
ORD100315,1.81,High,Clear,Afternoon,Thu,Urban,0.62,1,0.4,4.56,Motorcycle,0,61.0,27.15
ORD100316,3.17,Medium,Clear,Afternoon,Wed,Suburban,3.76,1,5.0,4.09,Motorcycle,1,96.4,28.28
ORD100317,7.65,Low,Extreme_Heat,Morning,Sun,Rural,0.63,0,10.2,4.71,Scooter,0,59.4,20.08
ORD100318,8.86,Low,Clear,Evening,Thu,Urban,0.71,2,1.7,4.53,Motorcycle,1,62.3,48.87
ORD100319,2.4,Low,Clear,Morning,Tue,Urban,0.38,0,1.5,4.69,Scooter,0,78.9,15.69
ORD100320,5.17,Medium,Clear,Evening,Mon,Suburban,0.54,0,1.1,5.0,Motorcycle,0,47.7,28.68
ORD100321,2.76,High,Clear,Afternoon,Mon,Urban,2.2,0,2.5,3.27,Motorcycle,1,44.5,30.33
ORD100322,1.29,High,Clear,Night,Tue,Suburban,1.39,1,2.3,4.6,Motorcycle,0,63.2,23.26
ORD100323,8.49,Low,Extreme_Heat,Morning,Sun,Urban,3.33,1,1.1,4.49,Scooter,0,80.5,41.62
ORD100324,1.81,Severe,,Morning,Sun,Urban,1.01,0,1.1,4.48,Scooter,0,67.4,28.94
ORD100325,14.22,High,Clear,Morning,Fri,Urban,7.12,0,2.6,4.4,Scooter,0,26.8,74.33
ORD100326,1.49,Medium,Clear,Afternoon,Tue,Urban,0.3,1,2.0,4.4,Scooter,1,45.8,26.97
ORD100327,7.07,Medium,Clear,Morning,Sun,Urban,0.33,0,3.2,4.43,Motorcycle,0,56.1,35.25
ORD100328,6.85,Medium,Clear,Afternoon,Mon,Urban,2.62,0,7.1,4.66,Motorcycle,1,57.1,39.27
ORD100329,2.78,Low,Clear,Night,Sun,Suburban,4.57,1,3.8,4.63,Scooter,0,40.6,17.03
ORD100330,4.44,Medium,Clear,Evening,Wed,Urban,3.37,2,0.9,4.29,Scooter,0,57.0,32.74
ORD100331,2.83,High,Clear,Evening,Sun,Rural,1.55,1,3.6,4.23,Motorcycle,1,70.6,32.74
ORD100332,2.08,Low,Clear,Morning,Fri,Urban,0.83,1,1.5,4.31,Motorcycle,0,52.1,14.47
ORD100333,4.93,Low,Clear,Evening,Sat,Suburban,0.23,0,3.8,4.13,Scooter,0,50.6,19.54
ORD100334,6.19,Low,Extreme_Heat,Morning,Thu,Urban,1.62,1,5.4,5.0,Scooter,0,82.1,28.29
ORD100335,2.29,Low,Extreme_Heat,Evening,Sat,Urban,1.49,2,0.7,3.79,Scooter,0,78.1,26.4
ORD100336,8.5,High,Clear,Afternoon,Wed,Suburban,1.04,0,0.7,4.6,Scooter,1,48.0,49.53
ORD100337,4.36,High,Clear,Afternoon,Sat,Suburban,1.93,0,1.4,4.6,Scooter,1,99.6,34.96
ORD100338,3.67,Medium,Extreme_Heat,Afternoon,Sun,Suburban,2.81,3,0.1,4.09,Scooter,0,16.0,36.09
ORD100339,3.74,Low,Clear,Night,Fri,Suburban,2.61,0,2.9,4.42,Motorcycle,0,39.3,16.44
ORD100340,8.35,Medium,Fog,Morning,Mon,Suburban,0.81,0,3.5,4.81,Motorcycle,0,13.3,45.13
ORD100341,3.02,Medium,Extreme_Heat,Evening,Mon,Urban,1.96,0,1.1,4.17,Scooter,1,85.6,31.88
ORD100342,3.12,Low,Clear,Morning,Wed,Suburban,0.52,0,1.6,4.82,Motorcycle,0,78.0,18.43
ORD100343,8.23,Medium,Clear,Evening,Sat,Suburban,0.46,0,2.2,4.75,Motorcycle,0,71.5,30.15
ORD100344,8.63,Medium,Extreme_Heat,Night,Fri,Rural,3.28,0,0.2,4.02,Electric_Two_Wheeler,0,29.3,32.86
ORD100345,6.76,Medium,Clear,Afternoon,Thu,Suburban,2.57,0,3.1,,Scooter,1,73.7,36.26
ORD100346,1.6,Medium,Clear,Afternoon,Sun,Urban,3.12,0,1.9,4.37,Motorcycle,1,42.0,15.76
ORD100347,11.52,Low,Clear,Night,Sat,Urban,0.53,0,2.4,3.8,Motorcycle,0,88.2,49.17
ORD100348,4.11,Medium,Clear,Afternoon,Sat,Suburban,5.12,1,3.2,3.14,Scooter,0,28.0,24.31
ORD100349,3.6,Medium,Rain,Afternoon,Thu,Suburban,0.49,1,2.8,4.1,Electric_Two_Wheeler,0,29.6,31.94
ORD100350,6.78,Medium,Rain,Evening,Tue,Suburban,4.28,1,0.3,5.0,Motorcycle,0,96.5,40.52
ORD100351,4.72,High,Extreme_Heat,Evening,Sun,Suburban,1.07,0,3.8,4.12,Motorcycle,0,56.5,30.99
ORD100352,2.84,High,Clear,Morning,Wed,Urban,0.42,2,2.4,4.45,Scooter,0,50.2,27.81
ORD100353,9.39,Low,Clear,Evening,Sun,Urban,0.88,0,3.1,4.58,Scooter,1,41.7,41.64
ORD100354,3.59,Low,Clear,Afternoon,Fri,Urban,0.6,1,0.8,4.28,Motorcycle,0,84.8,21.65
ORD100355,4.04,Medium,Clear,Morning,Wed,Suburban,1.55,0,0.6,4.17,Scooter,0,41.7,21.84
ORD100356,9.34,Low,Clear,Evening,Thu,Suburban,6.18,2,4.4,4.79,Motorcycle,1,42.1,48.44
ORD100357,6.51,Medium,Extreme_Heat,Afternoon,Fri,Urban,0.99,1,1.2,4.32,Scooter,1,21.1,42.23
ORD100358,5.53,Severe,Fog,Morning,Mon,Suburban,2.09,0,2.1,4.26,Motorcycle,0,56.9,46.31
ORD100359,2.76,Medium,Clear,Evening,Mon,Urban,4.65,1,2.0,4.62,Motorcycle,1,93.1,32.45
ORD100360,4.87,Medium,Rain,Night,Sun,Urban,2.19,2,2.2,3.89,Scooter,0,96.2,42.22
ORD100361,5.06,Medium,Clear,Night,Fri,Suburban,1.1,1,0.2,3.79,Motorcycle,0,99.6,29.45
ORD100362,4.99,Medium,Clear,Night,Wed,Urban,9.59,0,0.9,3.65,Scooter,0,52.6,25.56
ORD100363,3.66,Medium,Rain,Night,Wed,Suburban,0.62,1,0.2,4.53,Scooter,0,79.7,26.38
ORD100364,2.29,Severe,Clear,Morning,Mon,Suburban,1.68,2,1.6,4.23,Scooter,0,59.7,37.58
ORD100365,7.1,Medium,Extreme_Heat,Afternoon,Mon,Suburban,3.39,0,5.8,4.63,Scooter,1,59.3,40.35
ORD100366,2.69,Severe,Rain,Evening,Thu,Urban,0.2,0,1.2,4.32,Scooter,1,82.6,35.95
ORD100367,3.91,Severe,Clear,Afternoon,Fri,Urban,2.62,0,3.8,3.75,Electric_Two_Wheeler,1,85.2,41.85
ORD100368,0.78,Low,Rain,Evening,Wed,Suburban,0.82,0,0.8,4.16,Scooter,0,11.8,14.34
ORD100369,6.4,Low,Clear,Evening,Thu,Suburban,0.57,1,4.8,4.66,Scooter,1,94.9,31.36
ORD100370,2.04,Low,Clear,Afternoon,Wed,Suburban,0.84,2,1.4,4.2,Scooter,0,84.1,21.68
ORD100371,5.07,Low,Clear,Night,Mon,Urban,7.01,0,1.1,4.77,Scooter,0,74.9,27.24
ORD100372,1.65,Low,Clear,Afternoon,Fri,Urban,4.65,1,3.0,4.12,Motorcycle,0,86.7,14.02
ORD100373,3.37,High,Rain,Afternoon,Tue,Suburban,0.68,0,1.8,4.59,Scooter,1,58.4,38.02
ORD100374,3.17,Low,Clear,Night,Fri,Suburban,0.45,0,1.0,3.59,Motorcycle,0,79.6,14.31
ORD100375,2.05,Medium,Rain,Afternoon,Sat,Urban,1.11,0,0.1,4.21,Scooter,1,63.9,25.75
ORD100376,4.42,High,Clear,Morning,Tue,Urban,1.99,2,0.5,4.15,Motorcycle,0,58.9,41.61
ORD100377,1.43,Low,Clear,Afternoon,Sun,Suburban,4.24,0,3.7,3.74,Scooter,1,29.0,18.38
ORD100378,5.96,High,Fog,Evening,Sun,Urban,6.97,0,6.3,4.74,Motorcycle,1,86.3,46.17
ORD100379,6.17,Low,Clear,Evening,Thu,Urban,2.98,0,0.5,4.04,Motorcycle,1,89.5,31.11
ORD100380,2.19,Low,Clear,Evening,Tue,Urban,2.03,0,2.1,4.0,Scooter,0,97.4,15.92
ORD100381,8.28,High,Clear,Evening,Tue,Urban,0.51,0,0.1,4.82,Motorcycle,0,20.8,42.26
ORD100382,3.42,Medium,Clear,Afternoon,Thu,Suburban,0.35,0,0.9,4.36,Motorcycle,0,36.2,22.85
ORD100383,1.93,High,Clear,Night,Fri,Urban,2.01,0,1.5,4.61,Scooter,0,71.7,18.08
ORD100384,1.17,High,Rain,Night,Thu,Urban,1.75,1,3.3,3.62,Motorcycle,0,87.0,26.6
ORD100385,0.59,High,Clear,Morning,Sat,Urban,3.94,2,0.1,3.98,Electric_Two_Wheeler,0,77.6,27.2
ORD100386,8.0,Low,Clear,Morning,Mon,Urban,0.98,0,3.8,5.0,Motorcycle,0,51.0,30.09
ORD100387,2.38,Low,Extreme_Heat,Night,Sun,Suburban,0.28,0,0.6,4.64,Electric_Two_Wheeler,0,75.3,14.29
ORD100388,3.02,High,Clear,Night,Mon,Urban,1.3,0,3.6,3.87,Scooter,0,16.5,27.71
ORD100389,2.84,High,Fog,Night,Sun,Suburban,7.16,0,2.5,4.39,Motorcycle,0,69.6,26.47
ORD100390,6.9,Severe,Clear,Night,Tue,Urban,3.38,1,1.0,3.9,Electric_Two_Wheeler,0,10.7,51.98
ORD100391,5.26,Medium,Clear,Afternoon,Thu,Urban,0.27,0,3.2,4.86,Scooter,0,14.3,33.35
ORD100392,4.11,Medium,Fog,Evening,Thu,Urban,4.35,1,0.7,3.39,Electric_Two_Wheeler,1,78.2,43.67
ORD100393,1.52,High,Clear,Afternoon,Thu,Urban,1.48,0,0.6,4.41,Scooter,1,53.0,25.05
ORD100394,9.61,Medium,Rain,Morning,Sat,Suburban,1.11,1,0.2,4.4,Electric_Two_Wheeler,0,15.4,51.29
ORD100395,5.34,Severe,Clear,Evening,Sat,Urban,1.05,3,1.2,3.85,Scooter,0,53.4,55.89
ORD100396,5.42,High,Clear,Afternoon,Fri,Suburban,2.01,0,0.3,,Scooter,1,15.6,43.08
ORD100397,1.64,Medium,Clear,Evening,Wed,Urban,1.71,0,1.4,4.45,Electric_Two_Wheeler,0,41.1,15.05
ORD100398,1.86,High,Clear,Afternoon,Sun,Urban,2.34,2,0.0,3.59,Scooter,0,24.2,26.62
ORD100399,4.03,High,Fog,Afternoon,Wed,Urban,1.9,1,0.4,3.79,Scooter,0,29.7,43.47
ORD100400,4.1,Low,Clear,Morning,Wed,Suburban,0.51,0,6.7,4.24,Scooter,0,27.6,19.98
ORD100401,2.05,Severe,Extreme_Heat,Afternoon,Sun,Urban,0.79,0,4.0,3.97,Motorcycle,1,43.5,40.32
ORD100402,1.66,Medium,Extreme_Heat,Morning,Fri,Urban,3.88,0,0.7,4.11,Electric_Two_Wheeler,0,19.7,22.54
ORD100403,2.64,High,Clear,Morning,Thu,Urban,2.38,1,3.2,4.29,Scooter,0,57.5,25.65
ORD100404,3.13,Medium,Clear,Night,Wed,Urban,1.39,3,2.8,3.94,Motorcycle,0,46.6,25.33
ORD100405,1.53,High,Fog,Morning,Thu,Rural,0.6,1,0.5,4.29,Scooter,0,85.6,36.56
ORD100406,5.44,Medium,Extreme_Heat,Afternoon,Tue,Urban,0.22,1,1.2,4.42,Motorcycle,1,84.3,45.6
ORD100407,5.65,Low,Clear,Evening,Wed,Suburban,0.95,1,6.1,4.61,Scooter,0,84.2,22.43
ORD100408,5.11,Severe,Clear,Evening,Tue,Suburban,0.31,2,3.4,3.8,Scooter,1,52.3,49.26
ORD100409,1.59,Low,Clear,Morning,Fri,Urban,1.52,0,3.6,4.05,Scooter,0,36.2,9.7
ORD100410,2.61,Medium,Rain,Evening,Mon,Urban,3.65,0,2.1,4.54,Motorcycle,1,47.4,29.78
ORD100411,6.09,Severe,Clear,Evening,Sat,Suburban,0.87,0,2.7,3.71,Electric_Two_Wheeler,1,71.9,43.65
ORD100412,4.3,Severe,Rain,Morning,Sun,Urban,3.96,0,1.8,4.34,Motorcycle,0,57.7,44.91
ORD100413,8.36,Medium,Clear,Afternoon,Fri,Urban,2.64,0,3.4,4.31,Scooter,1,66.2,39.98
ORD100414,7.64,Medium,Clear,Night,Fri,Suburban,0.47,2,3.3,3.27,Motorcycle,0,72.4,38.27
ORD100415,3.76,Medium,Clear,Evening,Fri,Suburban,2.27,0,0.1,4.1,Motorcycle,1,92.7,29.42
ORD100416,2.58,Low,Clear,Evening,Wed,Suburban,0.53,0,2.5,4.43,Scooter,0,95.0,6.81
ORD100417,5.92,Medium,Clear,Morning,Tue,Suburban,2.33,0,2.5,4.22,Scooter,0,85.6,28.46
ORD100418,6.29,High,Clear,Afternoon,Sat,Urban,0.51,1,0.2,4.11,Scooter,0,15.9,41.1
ORD100419,6.76,High,Clear,Evening,Wed,Urban,1.2,1,1.3,4.36,Motorcycle,0,98.1,47.31
ORD100420,4.25,High,Clear,Morning,Mon,Urban,1.87,3,5.7,4.7,Motorcycle,0,73.3,39.71
ORD100421,2.38,High,Clear,Afternoon,Sun,Suburban,0.3,0,7.7,4.52,Motorcycle,1,72.4,22.16
ORD100422,5.07,Low,Extreme_Heat,Evening,Sun,Rural,0.53,0,3.8,4.0,Scooter,1,12.1,32.68
ORD100423,5.21,Medium,Clear,Afternoon,Sat,Urban,0.97,1,0.4,3.72,Scooter,1,53.1,37.0
ORD100424,5.8,Low,Clear,Evening,Sun,Urban,1.44,1,1.2,4.51,Electric_Two_Wheeler,0,66.4,30.18
ORD100425,2.76,Medium,Clear,Evening,Sun,Urban,4.11,1,0.5,3.83,Scooter,1,35.1,31.0
ORD100426,5.03,Medium,Extreme_Heat,Afternoon,Fri,Suburban,0.61,0,2.6,4.09,Electric_Two_Wheeler,0,17.5,27.74
ORD100427,1.38,High,Clear,Evening,Thu,Suburban,1.05,0,3.7,4.38,Motorcycle,0,57.9,22.61
ORD100428,6.15,Medium,Rain,Morning,Mon,Urban,1.49,2,5.4,4.76,Scooter,0,50.2,44.88
ORD100429,4.16,Low,,Evening,Tue,Rural,0.9,2,4.9,4.81,Motorcycle,0,14.0,28.19
ORD100430,2.52,Low,Rain,Morning,Mon,Suburban,2.17,1,0.3,4.32,Electric_Two_Wheeler,0,56.7,21.82
ORD100431,8.16,High,Clear,Morning,Wed,Urban,0.79,0,0.3,4.1,Scooter,0,19.7,41.96
ORD100432,3.0,Medium,Rain,Evening,Sun,Rural,3.16,0,6.0,3.82,Electric_Two_Wheeler,1,48.2,27.79
ORD100433,4.19,Low,Clear,Afternoon,Thu,Urban,1.61,0,4.6,5.0,Scooter,1,34.3,23.76
ORD100434,2.7,Low,Clear,Night,Wed,Urban,0.38,0,1.5,4.18,Motorcycle,0,97.3,16.1
ORD100435,3.92,High,Rain,Afternoon,Sat,Urban,2.17,0,1.4,4.57,Motorcycle,0,13.1,31.04
ORD100436,5.26,Low,Clear,Afternoon,Fri,Suburban,1.88,0,2.0,4.38,Electric_Two_Wheeler,0,60.4,19.93
ORD100437,2.84,High,Fog,Afternoon,Sun,Suburban,1.03,0,2.3,4.1,Motorcycle,0,23.7,27.86
ORD100438,3.4,High,Clear,Afternoon,Fri,Urban,0.22,0,0.7,4.08,Motorcycle,1,38.7,33.45
ORD100439,6.08,Low,Fog,Afternoon,Mon,Rural,0.65,1,1.3,3.75,Scooter,0,26.6,31.14
ORD100440,1.06,Low,Clear,Evening,Fri,Urban,1.24,0,2.4,4.75,Scooter,0,99.6,10.44
ORD100441,6.31,Severe,Clear,Evening,Fri,Suburban,0.65,0,0.6,4.25,Scooter,1,12.9,46.65
ORD100442,7.07,Medium,Clear,Night,Sat,Suburban,1.92,0,15.0,4.87,Scooter,0,58.7,32.62
ORD100443,1.92,Medium,Extreme_Heat,Night,Tue,Urban,2.69,3,0.8,4.12,Scooter,0,64.7,30.23
ORD100444,1.21,High,Clear,Afternoon,Tue,Urban,4.08,0,2.0,4.18,Scooter,0,79.5,21.54
ORD100445,1.62,Severe,Clear,Evening,Wed,Suburban,2.28,0,2.0,3.85,Electric_Two_Wheeler,1,66.3,30.96
ORD100446,2.11,Severe,Clear,Afternoon,Sun,Urban,2.54,1,1.5,4.18,Motorcycle,0,30.8,35.45
ORD100447,1.74,High,Rain,Evening,Wed,Suburban,2.08,1,0.7,3.8,Scooter,1,63.8,32.18
ORD100448,5.51,Medium,Clear,Afternoon,Tue,Urban,8.67,0,2.1,4.46,Electric_Two_Wheeler,0,97.7,30.98
ORD100449,3.53,Low,Clear,Night,Mon,Suburban,0.8,0,0.2,4.34,Scooter,0,86.4,15.38
ORD100450,4.62,High,Clear,Evening,Tue,Urban,0.82,1,1.2,4.89,Motorcycle,0,50.8,40.53
