distance_km,package_weight_kg,num_stops,rider_experience_years,rider_rating,is_peak_hour,fuel_level_pct,delivery_time_minutes,traffic_level_Low,traffic_level_Medium,traffic_level_Severe,weather_Extreme_Heat,weather_Fog,weather_Rain,time_of_day_Evening,time_of_day_Morning,time_of_day_Night,day_of_week_Mon,day_of_week_Sat,day_of_week_Sun,day_of_week_Thu,day_of_week_Tue,day_of_week_Wed,area_type_Suburban,area_type_Urban,vehicle_type_Motorcycle,vehicle_type_Scooter
6.13,2.82,0,2.6,5.0,0,97.1,36.09,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
4.71,0.83,4,2.1,4.5,0,63.6,38.76,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
3.05,0.52,0,2.9,4.03,1,17.8,23.77,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
9.34,6.18,2,4.4,4.79,1,42.1,48.44,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
7.64,5.46,0,0.7,4.6,1,62.9,42.39,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
1.61,0.37,1,3.6,4.14,0,89.3,32.18,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
4.36,1.31,1,3.7,4.25,1,33.7,28.25,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5.97,3.02,0,0.1,4.19,0,90.4,23.92,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
8.6,1.43,0,3.1,4.5,1,26.5,37.66,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1.49,1.42,2,4.3,4.12,0,44.2,21.59,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
2.73,1.38,0,5.3,4.55,1,14.6,23.39,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
8.02,1.96,0,5.5,4.05,1,29.3,39.45,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
2.65,1.37,1,3.9,4.22,0,44.3,12.07,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
3.86,0.42,0,0.6,4.24,0,51.6,29.79,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False
2.08,0.83,1,1.5,4.31,0,52.1,14.47,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
1.74,1.22,1,3.1,4.12,0,12.2,10.07,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
2.85,2.19,0,6.4,4.3,0,79.5,18.93,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
3.89,5.39,1,0.6,4.16,0,90.3,29.07,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
2.57,0.36,0,0.3,4.82,1,30.5,20.02,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
4.21,0.36,0,0.4,4.51,0,51.3,30.61,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
4.65,4.59,1,0.4,4.58,0,61.0,33.75,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
6.47,0.31,0,0.7,3.76,0,32.4,34.08,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
8.03,0.58,2,0.5,3.64,0,16.7,40.33,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.37,1.77,0,0.2,4.37,0,51.4,23.99,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
2.42,1.79,1,1.7,4.61,0,49.2,12.46,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
5.64,0.4,0,1.1,3.8,1,95.0,47.86,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.62,2.28,0,2.0,3.85,1,66.3,30.96,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
5.02,2.81,0,2.2,4.29,0,73.7,33.28,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
5.88,1.53,2,0.3,4.79,1,22.0,49.48,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
6.79,0.6,1,0.2,4.05,1,90.1,42.64,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
4.46,1.34,1,0.1,3.73,0,77.3,28.84,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
3.23,0.59,0,4.4,4.49,1,18.1,44.28,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
2.09,3.89,1,0.9,4.02,0,17.4,11.36,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1.28,0.54,0,1.1,4.14,0,41.0,20.42,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
2.58,0.48,0,3.9,3.9,0,72.4,7.67,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
2.38,1.15,0,0.7,3.5,1,87.2,43.52,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
6.74,0.87,0,3.3,4.65,1,60.3,39.98,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
4.87,2.19,2,2.2,3.89,0,96.2,42.22,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
2.37,1.17,0,0.9,4.62,0,21.2,27.97,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
1.59,5.43,0,0.8,3.49,0,53.8,18.31,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
2.13,2.56,0,0.3,3.65,1,35.4,25.62,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
11.94,0.27,0,13.6,4.34,0,44.5,44.95,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
2.75,1.3,0,1.8,3.83,0,52.7,24.23,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
4.7,4.79,0,1.2,4.29,1,28.2,35.97,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
6.2,6.0,0,0.1,4.38,1,43.0,38.71,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
2.57,0.92,0,3.1,3.82,0,82.5,21.25,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
3.47,2.12,0,0.2,4.34,0,89.6,19.58,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2.91,0.23,0,7.3,4.47,0,27.4,15.66,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
7.15,0.24,1,3.7,4.4,0,87.8,34.04,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1.53,1.76,1,1.5,3.96,0,93.0,21.83,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
3.78,3.35,0,0.2,4.1,0,91.9,26.97,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
5.1,8.75,1,1.0,4.08,0,56.1,30.66,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
2.89,0.21,0,0.5,4.68,1,63.1,32.84,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
4.34,3.77,0,1.5,3.86,0,51.4,15.12,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
5.24,1.01,1,5.2,3.96,0,30.4,34.33,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
1.87,1.37,1,9.2,4.52,1,52.9,37.46,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
3.12,0.65,1,3.0,4.23,0,26.7,22.54,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
2.17,0.34,2,0.8,4.13,0,30.1,26.45,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2.73,2.51,1,1.6,3.81,0,66.1,36.43,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
4.61,2.28,1,2.6,4.61,1,93.2,34.09,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
1.5,1.9,0,6.3,3.73,0,81.6,11.95,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
6.62,1.23,0,0.0,3.63,0,40.6,34.44,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
8.18,2.7,1,0.3,4.62,0,70.8,27.69,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
3.67,1.13,0,2.1,3.9,1,53.6,29.87,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
2.06,0.65,0,1.4,4.25,0,69.1,23.54,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
4.19,1.61,0,4.6,5.0,1,34.3,23.76,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
2.47,0.79,1,2.2,4.28,1,37.3,23.13,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2.21,1.47,0,1.0,4.24,0,69.0,23.33,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
5.05,0.53,1,0.4,4.16,0,94.4,39.65,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
6.2,3.29,1,3.0,3.57,0,42.6,34.72,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True
2.74,0.21,0,4.3,4.3,0,61.9,25.22,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False
6.18,8.69,1,2.4,3.93,0,12.1,37.31,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
8.52,1.5,0,2.4,4.13,1,56.7,42.15,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
1.41,1.2,2,1.4,4.42,0,30.7,21.97,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
2.6,4.43,1,5.6,4.61,1,77.0,36.01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
3.36,3.09,2,0.8,4.57,1,70.5,37.81,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
11.86,1.03,0,0.7,4.66,0,71.0,65.46,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
10.46,1.93,1,1.0,4.71,0,36.7,49.31,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True
15.88,10.07,0,1.2,4.53,0,32.8,68.04,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
6.68,1.29,1,2.5,4.02,1,81.8,43.09,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
4.5,0.26,2,0.4,3.87,0,77.5,35.63,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
7.87,0.94,0,1.0,4.51,0,55.9,51.24,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False
1.28,2.51,1,0.4,4.47,0,23.4,33.11,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3.87,1.45,1,0.1,3.54,0,41.6,45.06,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
4.15,0.83,0,3.0,4.48,0,26.3,28.28,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
3.83,5.49,1,0.7,3.69,0,80.4,33.21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
4.04,7.38,0,1.3,4.33,1,50.1,29.87,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
6.41,2.67,0,1.0,4.25,0,24.5,28.13,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
5.63,0.79,2,0.8,5.0,1,51.9,58.8,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
3.0,4.66,1,1.8,4.56,0,86.4,15.47,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
3.67,0.58,0,0.6,3.72,0,85.2,29.79,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
4.13,3.63,0,1.6,4.45,0,85.6,29.45,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
4.44,3.37,2,0.9,4.29,0,57.0,32.74,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
5.15,0.59,0,6.4,4.35,1,45.4,26.44,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
4.3,6.06,0,0.7,5.0,0,31.6,33.86,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
2.31,4.35,2,1.1,4.45,0,89.4,36.85,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2.53,1.01,1,0.2,3.73,1,33.1,36.82,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True
1.21,2.07,0,0.2,4.05,1,34.5,15.27,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1.77,0.39,2,8.2,4.75,0,53.7,25.24,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
4.08,1.5,1,0.3,5.0,0,45.6,28.64,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
2.3,1.01,0,3.5,4.48,0,53.4,15.95,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
1.72,1.12,1,3.3,4.67,1,60.8,23.93,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
6.43,1.81,0,3.3,5.0,1,68.5,27.74,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
3.52,0.29,1,0.2,4.26,0,29.5,29.29,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
7.4,7.21,4,0.0,4.35,1,38.1,58.02,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
2.12,0.75,1,1.3,3.63,0,72.8,33.15,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
4.08,3.75,0,2.6,3.75,1,15.3,46.58,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
