delivery_id,date,rider_id,vehicle_type,zone,time_of_day,weather,traffic_condition,distance_km,shipment_weight_kg,order_volume_parcels,sla_minutes,delivery_time_min,delayed,fuel_cost_inr,delivery_cost_inr,customer_rating
DEL-11569,2026-05-08,RDR-041,Motorbike,Zone E - West,Evening (16-21),Rain,Low,7.14,4.23,2,40,21.7,0,16.3,37.8,5.0
DEL-11024,2026-05-08,RDR-018,E-Bike,Zone A - Central,Evening (16-21),Rain,Medium,5.82,1.16,1,30,34.9,1,3.63,32.42,3.4
DEL-11606,2026-05-08,RDR-050,Scooter,Zone D - East,Evening (16-21),Rain,Low,1.6,3.42,1,40,5.8,0,2.95,29.33,4.7
DEL-10189,2026-05-08,RDR-052,Scooter,Zone D - East,Afternoon (11-16),Cloudy,Low,3.24,1.8,1,40,19.6,0,5.6,32.6,5.0
DEL-11243,2026-05-08,RDR-037,E-Bike,Zone D - East,Evening (16-21),Rain,Medium,1.46,5.78,1,40,13.9,0,0.89,27.55,4.6
DEL-10177,2026-05-08,RDR-009,Scooter,Zone C - South,Evening (16-21),Cloudy,Low,5.12,3.32,2,35,23.3,0,9.43,32.91,5.0
DEL-11493,2026-05-08,RDR-059,Scooter,Zone E - West,Morning (6-11),Clear,Medium,2.19,0.73,1,40,6.6,0,3.82,24.95,4.6
DEL-10175,2026-05-08,RDR-060,Scooter,Zone E - West,Afternoon (11-16),Rain,Medium,4.61,1.5,1,40,32.5,0,8.75,32.07,4.7
DEL-11639,2026-05-08,RDR-018,E-Bike,Zone A - Central,Morning (6-11),Clear,Low,2.13,9.0,2,30,17.1,0,1.26,43.26,4.8
DEL-11675,2026-05-08,RDR-024,Scooter,Zone B - North,Evening (16-21),Clear,Medium,1.8,2.4,2,35,9.5,0,3.42,22.5,5.0
DEL-11321,2026-05-08,RDR-053,Scooter,Zone A - Central,Night (21-2),Clear,Medium,2.24,1.0,1,30,10.5,0,3.74,28.91,5.0
DEL-10821,2026-05-08,RDR-036,Scooter,Zone A - Central,Night (21-2),Clear,Medium,1.39,2.93,1,30,10.0,0,2.61,30.27,5.0
DEL-10352,2026-05-08,RDR-051,Motorbike,Zone C - South,Night (21-2),Clear,Low,4.11,2.43,1,35,13.1,0,9.78,38.32,5.0
DEL-10677,2026-05-08,RDR-005,Scooter,Zone A - Central,Evening (16-21),Rain,Low,1.09,2.7,3,30,14.1,0,2.06,28.65,5.0
DEL-10391,2026-05-08,RDR-011,Scooter,Zone A - Central,Morning (6-11),Clear,Medium,1.07,3.97,1,30,12.6,0,1.86,24.47,5.0
DEL-11808,2026-05-08,RDR-028,Scooter,Zone A - Central,Night (21-2),Cloudy,Low,1.59,1.37,1,30,15.4,0,2.83,29.22,5.0
DEL-11790,2026-05-08,RDR-011,Scooter,Zone A - Central,Afternoon (11-16),Clear,Medium,1.63,0.96,4,30,16.1,0,2.72,26.56,5.0
DEL-11126,2026-05-08,RDR-037,Scooter,Zone D - East,Afternoon (11-16),Clear,Low,2.67,2.45,2,40,16.1,0,4.91,37.03,5.0
DEL-11538,2026-05-08,RDR-035,Scooter,Zone D - East,Morning (6-11),Clear,Medium,4.79,1.6,3,40,20.3,0,7.84,33.08,4.7
DEL-10358,2026-05-08,RDR-013,E-Bike,Zone C - South,Morning (6-11),Clear,High,3.74,3.04,3,35,22.3,0,2.04,30.61,4.8
DEL-10262,2026-05-09,RDR-007,Scooter,Zone E - West,Evening (16-21),Clear,Low,4.63,1.45,1,40,17.5,0,8.3,37.88,5.0
DEL-11451,2026-05-09,RDR-017,Motorbike,Zone D - East,Evening (16-21),Clear,Medium,5.8,0.8,1,40,18.9,0,13.31,39.38,4.8
DEL-10022,2026-05-09,RDR-004,Scooter,Zone E - West,Evening (16-21),Cloudy,High,3.1,0.53,1,40,18.2,0,5.8,35.54,4.9
DEL-10411,2026-05-09,RDR-020,E-Bike,Zone A - Central,Night (21-2),Clear,Medium,0.84,2.79,1,30,11.1,0,0.55,20.0,4.8
DEL-10337,2026-05-09,RDR-038,Motorbike,Zone B - North,Afternoon (11-16),Rain,Low,1.81,2.51,3,35,11.9,0,4.52,26.53,4.8
DEL-11473,2026-05-09,RDR-016,Scooter,Zone D - East,Morning (6-11),Cloudy,Medium,5.16,0.9,2,40,26.9,0,9.98,33.38,5.0
DEL-10032,2026-05-09,RDR-054,Scooter,Zone B - North,Afternoon (11-16),Clear,High,5.71,1.25,1,35,29.9,0,10.07,32.77,5.0
DEL-11546,2026-05-09,RDR-035,E-Bike,Zone A - Central,Morning (6-11),Clear,High,5.73,2.93,2,30,26.6,0,3.51,32.43,5.0
DEL-10570,2026-05-09,RDR-015,Motorbike,Zone B - North,Afternoon (11-16),Clear,Medium,5.06,4.02,3,35,21.0,0,10.87,39.07,4.8
DEL-10894,2026-05-09,RDR-032,Motorbike,Zone A - Central,Morning (6-11),Clear,Medium,4.38,7.07,4,30,16.4,0,10.09,35.98,5.0
DEL-11193,2026-05-09,RDR-054,Motorbike,Zone B - North,Evening (16-21),Rain,Low,3.12,0.85,1,35,12.4,0,7.52,30.34,4.7
DEL-11179,2026-05-09,RDR-004,Motorbike,Zone D - East,Morning (6-11),Rain,Medium,3.49,8.13,1,40,18.4,0,7.53,37.98,4.8
DEL-11645,2026-05-09,RDR-056,Motorbike,Zone A - Central,Evening (16-21),Clear,Medium,2.1,1.66,2,30,10.1,0,4.87,32.11,5.0
DEL-11033,2026-05-09,RDR-052,Scooter,Zone A - Central,Evening (16-21),Clear,Medium,7.98,0.83,1,30,28.7,0,15.11,42.68,5.0
DEL-10888,2026-05-09,RDR-003,Scooter,Zone D - East,Afternoon (11-16),Clear,Low,7.56,3.71,2,40,21.0,0,13.8,38.23,5.0
DEL-10705,2026-05-09,RDR-021,E-Bike,Zone D - East,Evening (16-21),Clear,High,7.65,3.51,1,40,41.5,1,4.71,32.86,3.3
DEL-10584,2026-05-09,RDR-031,Motorbike,Zone C - South,Afternoon (11-16),Cloudy,Medium,1.69,2.58,4,35,15.0,0,3.91,26.41,4.7
DEL-10709,2026-05-09,RDR-041,Motorbike,Zone B - North,Evening (16-21),Cloudy,High,1.98,2.32,1,35,17.7,0,4.89,26.93,4.6
DEL-11366,2026-05-09,RDR-015,Motorbike,Zone B - North,Evening (16-21),Clear,Medium,10.4,0.78,3,35,32.2,0,22.45,49.07,5.0
DEL-10905,2026-05-09,RDR-051,E-Bike,Zone A - Central,Evening (16-21),Clear,Low,8.01,1.91,2,30,25.1,0,5.09,27.46,4.8
DEL-11003,2026-05-09,RDR-012,Motorbike,Zone C - South,Afternoon (11-16),Clear,High,9.39,4.63,1,35,41.9,1,22.26,46.85,3.7
DEL-11368,2026-05-09,RDR-018,Scooter,Zone A - Central,Evening (16-21),Cloudy,Low,3.78,0.75,4,30,10.0,0,6.77,31.04,4.8
DEL-11865,2026-05-09,RDR-031,E-Bike,Zone B - North,Morning (6-11),Clear,High,8.53,3.12,2,35,46.0,1,5.46,26.51,4.0
DEL-11744,2026-05-09,RDR-030,Scooter,Zone A - Central,Afternoon (11-16),Clear,Medium,2.64,2.46,2,30,17.6,0,5.09,27.35,5.0
DEL-11025,2026-05-10,RDR-057,Motorbike,Zone B - North,Afternoon (11-16),Clear,Medium,3.73,3.29,3,35,17.4,0,9.16,32.84,4.5
DEL-10854,2026-05-10,RDR-056,Scooter,Zone A - Central,Afternoon (11-16),Cloudy,Low,3.91,2.39,2,30,13.8,0,7.02,31.31,4.8
DEL-10812,2026-05-10,RDR-029,Scooter,Zone D - East,Evening (16-21),Clear,Low,5.07,1.69,3,40,13.4,0,9.01,34.47,4.7
DEL-11734,2026-05-10,RDR-010,Scooter,Zone A - Central,Evening (16-21),Cloudy,Low,3.22,2.87,1,30,14.6,0,5.44,30.18,5.0
DEL-11548,2026-05-10,RDR-045,Scooter,Zone B - North,Afternoon (11-16),Clear,High,2.43,0.91,1,35,17.2,0,3.98,30.01,4.8
DEL-11542,2026-05-10,RDR-022,Motorbike,Zone A - Central,Afternoon (11-16),Rain,Medium,7.84,1.1,1,30,37.6,1,17.18,39.6,3.6
DEL-10504,2026-05-10,RDR-035,Motorbike,Zone A - Central,Morning (6-11),Clear,Low,8.53,2.76,2,30,21.7,0,18.52,42.73,5.0
DEL-11657,2026-05-10,RDR-021,Scooter,Zone C - South,Morning (6-11),Rain,Medium,7.71,2.33,2,35,42.7,1,13.02,40.55,3.8
DEL-11536,2026-05-10,RDR-058,Scooter,Zone A - Central,Evening (16-21),Clear,High,2.82,1.1,1,30,13.7,0,4.73,32.54,5.0
DEL-11420,2026-05-10,RDR-041,Scooter,Zone D - East,Night (21-2),Clear,Low,7.13,0.5,1,40,19.0,0,13.39,37.54,5.0
DEL-11281,2026-05-10,RDR-007,Motorbike,Zone A - Central,Night (21-2),Clear,Low,1.61,1.76,1,30,4.0,0,3.52,20.16,4.7
DEL-10398,2026-05-10,RDR-023,Motorbike,Zone C - South,Night (21-2),Clear,Medium,1.25,1.27,2,35,17.7,0,3.03,27.8,4.9
DEL-11516,2026-05-10,RDR-006,Motorbike,Zone A - Central,Afternoon (11-16),Cloudy,Low,3.6,1.86,2,30,16.5,0,7.9,31.15,5.0
DEL-10674,2026-05-10,RDR-060,Scooter,Zone E - West,Morning (6-11),Clear,Low,12.65,8.92,1,40,35.6,0,24.23,53.69,5.0
DEL-10624,2026-05-10,RDR-052,Motorbike,Zone B - North,Morning (6-11),Rain,High,3.82,2.71,1,35,28.5,0,8.74,40.02,4.4
DEL-10613,2026-05-10,RDR-049,Scooter,Zone D - East,Morning (6-11),Clear,Low,2.86,4.35,1,40,12.9,0,5.39,27.38,4.9
DEL-10590,2026-05-10,RDR-009,Scooter,Zone D - East,Evening (16-21),Clear,Medium,3.57,1.23,1,40,14.6,0,7.01,33.45,4.9
DEL-10446,2026-05-10,RDR-045,E-Bike,Zone A - Central,Evening (16-21),Clear,High,3.12,2.98,3,30,19.9,0,1.92,23.6,4.9
DEL-10464,2026-05-10,RDR-025,E-Bike,Zone C - South,Night (21-2),Cloudy,High,2.74,0.24,1,35,18.0,0,1.59,31.43,4.6
DEL-11859,2026-05-10,RDR-058,Motorbike,Zone E - West,Morning (6-11),Clear,Low,9.34,2.7,1,40,29.9,0,21.79,46.02,4.5
DEL-10522,2026-05-10,RDR-026,E-Bike,Zone B - North,Morning (6-11),Rain,High,3.21,3.51,1,35,23.2,0,1.95,25.49,5.0
DEL-11205,2026-05-10,RDR-028,Motorbike,Zone E - West,Morning (6-11),Clear,Low,3.01,1.7,2,40,18.6,0,6.76,31.7,5.0
DEL-10247,2026-05-10,RDR-041,E-Bike,Zone E - West,Evening (16-21),Clear,High,3.35,2.52,1,40,22.9,0,2.05,27.52,4.9
DEL-11578,2026-05-10,RDR-053,Motorbike,Zone D - East,Morning (6-11),Rain,High,2.97,1.35,1,40,20.0,0,6.28,32.1,4.9
DEL-10164,2026-05-10,RDR-014,Scooter,Zone B - North,Afternoon (11-16),Clear,Low,4.17,0.66,1,35,17.3,0,7.99,35.24,5.0
DEL-10114,2026-05-10,RDR-060,Motorbike,Zone C - South,Afternoon (11-16),Clear,Low,2.02,1.71,1,35,6.7,0,4.69,30.76,4.9
DEL-11951,2026-05-10,RDR-026,Scooter,Zone E - West,Evening (16-21),Clear,Low,2.64,2.3,1,40,14.0,0,4.56,22.39,4.8
DEL-10071,2026-05-10,RDR-030,Scooter,Zone C - South,Afternoon (11-16),Cloudy,Medium,7.75,2.48,1,35,28.8,0,13.28,39.7,5.0
DEL-11960,2026-05-10,RDR-044,Scooter,Zone C - South,Evening (16-21),Clear,High,7.58,1.64,1,35,43.9,1,13.29,36.25,3.7
DEL-11334,2026-05-11,RDR-003,E-Bike,Zone E - West,Afternoon (11-16),Rain,Medium,4.03,0.98,1,40,31.2,0,2.56,31.16,5.0
DEL-11052,2026-05-11,RDR-027,E-Bike,Zone A - Central,Morning (6-11),Clear,High,3.59,2.88,1,30,22.4,0,1.96,24.37,4.8
DEL-11308,2026-05-11,RDR-018,Scooter,Zone B - North,Morning (6-11),Rain,High,5.86,4.45,1,35,36.7,1,11.21,31.73,3.3
DEL-10138,2026-05-11,RDR-014,Scooter,Zone A - Central,Evening (16-21),Cloudy,Medium,2.66,0.34,1,30,12.7,0,5.13,33.55,4.5
DEL-10953,2026-05-11,RDR-059,E-Bike,Zone B - North,Evening (16-21),Cloudy,Low,2.64,1.59,1,35,14.9,0,1.56,23.0,5.0
DEL-11482,2026-05-11,RDR-003,Motorbike,Zone A - Central,Evening (16-21),Clear,Medium,1.31,4.83,1,30,4.0,0,3.14,27.58,4.9
DEL-11686,2026-05-11,RDR-045,E-Bike,Zone E - West,Afternoon (11-16),Clear,Medium,3.08,1.23,2,40,17.8,0,1.95,29.45,5.0
DEL-10255,2026-05-11,RDR-030,Motorbike,Zone C - South,Night (21-2),Cloudy,Medium,6.11,4.84,2,35,24.0,0,14.56,42.52,5.0
DEL-11847,2026-05-11,RDR-046,Scooter,Zone C - South,Afternoon (11-16),Cloudy,Medium,8.12,1.38,3,35,36.4,1,13.45,35.3,3.8
DEL-11954,2026-05-11,RDR-022,E-Bike,Zone A - Central,Morning (6-11),Clear,High,1.65,3.07,1,30,10.4,0,1.01,25.53,4.9
DEL-10166,2026-05-11,RDR-018,Scooter,Zone C - South,Morning (6-11),Clear,Medium,5.51,0.95,4,35,21.2,0,9.85,36.12,5.0
DEL-10693,2026-05-12,RDR-033,Scooter,Zone B - North,Morning (6-11),Clear,High,6.63,3.68,3,35,33.6,0,12.77,35.16,4.9
DEL-11453,2026-05-12,RDR-037,Motorbike,Zone B - North,Morning (6-11),Clear,Medium,2.39,4.34,1,35,12.6,0,4.99,28.07,5.0
DEL-10450,2026-05-12,RDR-056,Motorbike,Zone A - Central,Evening (16-21),Clear,High,1.95,3.15,4,30,12.2,0,4.57,26.88,4.6
DEL-11909,2026-05-12,RDR-020,Scooter,Zone B - North,Morning (6-11),Clear,Medium,3.0,2.96,2,35,8.6,0,5.08,28.79,5.0
DEL-10075,2026-05-12,RDR-017,Motorbike,Zone E - West,Afternoon (11-16),Clear,Low,2.06,3.92,1,40,15.2,0,5.05,26.89,5.0
DEL-11549,2026-05-12,RDR-053,Motorbike,Zone C - South,Night (21-2),Clear,Medium,6.8,2.42,1,35,29.2,0,15.23,38.38,5.0
DEL-11845,2026-05-12,RDR-056,Scooter,Zone C - South,Afternoon (11-16),Clear,Medium,2.21,2.15,1,35,13.3,0,3.62,33.86,5.0
DEL-11396,2026-05-12,RDR-051,Scooter,Zone D - East,Morning (6-11),Clear,Low,5.6,1.23,2,40,23.2,0,10.22,37.48,5.0
DEL-11228,2026-05-12,RDR-012,E-Bike,Zone A - Central,Afternoon (11-16),Clear,High,1.21,2.85,1,30,10.2,0,0.66,25.65,5.0
DEL-10402,2026-05-12,RDR-008,Motorbike,Zone B - North,Evening (16-21),Clear,Low,12.97,2.72,1,35,35.8,1,27.29,58.4,3.8
DEL-10217,2026-05-12,RDR-002,Motorbike,Zone B - North,Afternoon (11-16),Clear,Medium,3.25,3.69,1,35,22.1,0,7.89,36.69,4.9
DEL-10457,2026-05-12,RDR-029,Motorbike,Zone C - South,Afternoon (11-16),Clear,Medium,2.73,1.69,1,35,17.9,0,6.29,32.14,5.0
DEL-11979,2026-05-12,RDR-032,E-Bike,Zone B - North,Evening (16-21),Clear,Medium,1.55,4.41,3,35,11.3,0,0.96,26.39,4.8
DEL-11929,2026-05-12,RDR-031,Scooter,Zone A - Central,Night (21-2),Rain,Low,4.75,2.3,1,30,25.7,0,9.22,31.95,4.8
DEL-11726,2026-05-12,RDR-060,Motorbike,Zone A - Central,Evening (16-21),Clear,Low,3.63,1.74,1,30,11.3,0,8.21,35.65,4.8
DEL-11682,2026-05-12,RDR-033,Motorbike,Zone D - East,Afternoon (11-16),Rain,Medium,2.98,1.17,1,40,19.3,0,6.77,34.37,4.9
DEL-10409,2026-05-12,RDR-038,Scooter,Zone B - North,Afternoon (11-16),Clear,High,7.75,2.76,1,35,40.7,1,13.16,36.48,4.0
DEL-10517,2026-05-12,RDR-058,E-Bike,Zone B - North,Night (21-2),Rain,Medium,2.83,1.52,1,35,18.7,0,1.7,20.78,4.6
DEL-11441,2026-05-12,RDR-040,Scooter,Zone C - South,Morning (6-11),Clear,Low,5.83,1.89,1,35,12.5,0,11.3,43.07,5.0
DEL-11972,2026-05-13,RDR-041,Scooter,Zone A - Central,Night (21-2),Cloudy,Low,3.62,2.38,1,30,11.0,0,6.42,29.88,4.8
DEL-10028,2026-05-13,RDR-011,Motorbike,Zone A - Central,Evening (16-21),Cloudy,Medium,6.44,1.36,4,30,22.3,0,13.99,42.47,4.9
DEL-11090,2026-05-13,RDR-036,E-Bike,Zone B - North,Afternoon (11-16),Clear,Low,6.31,0.36,2,35,24.5,0,3.92,35.86,5.0
DEL-11253,2026-05-13,RDR-046,Scooter,Zone A - Central,Afternoon (11-16),Clear,High,0.97,2.0,2,30,9.9,0,1.78,25.55,5.0
DEL-10921,2026-05-13,RDR-029,Motorbike,Zone D - East,Morning (6-11),Cloudy,Low,2.44,0.33,3,40,9.3,0,5.63,32.26,4.5
DEL-10078,2026-05-13,RDR-003,Scooter,Zone E - West,Afternoon (11-16),Cloudy,Medium,4.1,0.6,1,40,21.8,0,8.05,30.12,5.0
DEL-10604,2026-05-13,RDR-033,Scooter,Zone A - Central,Afternoon (11-16),Cloudy,Medium,1.26,1.36,1,30,7.9,0,2.27,25.26,4.7
DEL-11111,2026-05-13,RDR-045,Scooter,Zone A - Central,Evening (16-21),Rain,High,3.92,5.39,2,30,29.6,0,6.73,35.98,4.9
DEL-11587,2026-05-13,RDR-006,Scooter,Zone D - East,Afternoon (11-16),Clear,Medium,4.94,1.04,1,40,13.0,0,8.68,32.83,4.7
DEL-11197,2026-05-13,RDR-046,E-Bike,Zone E - West,Night (21-2),Clear,High,2.89,1.94,1,40,23.2,0,1.7,31.65,5.0
DEL-10779,2026-05-13,RDR-040,Motorbike,Zone A - Central,Afternoon (11-16),Clear,Low,6.86,1.73,2,30,20.0,0,15.51,37.84,5.0
DEL-11032,2026-05-13,RDR-048,Scooter,Zone D - East,Afternoon (11-16),Clear,Medium,1.91,1.87,3,40,13.5,0,3.37,26.93,5.0
DEL-10302,2026-05-13,RDR-035,Motorbike,Zone C - South,Evening (16-21),Cloudy,Medium,3.39,1.63,2,35,20.8,0,7.95,36.48,5.0
DEL-11337,2026-05-13,RDR-007,Motorbike,Zone D - East,Night (21-2),Clear,Low,8.37,3.95,1,40,22.3,0,20.2,40.17,4.9
DEL-11132,2026-05-13,RDR-013,Scooter,Zone E - West,Evening (16-21),Clear,Medium,0.74,1.91,4,40,6.0,0,1.32,22.77,5.0
DEL-11237,2026-05-13,RDR-059,Motorbike,Zone E - West,Morning (6-11),Cloudy,High,0.9,1.23,1,40,5.5,0,2.23,22.75,4.5
DEL-11206,2026-05-13,RDR-057,Motorbike,Zone E - West,Evening (16-21),Cloudy,Low,6.71,3.06,1,40,25.4,0,16.42,39.28,4.7
DEL-11145,2026-05-13,RDR-050,E-Bike,Zone B - North,Afternoon (11-16),Rain,Medium,1.69,1.08,2,35,16.4,0,1.02,26.37,4.9
DEL-10453,2026-05-14,RDR-027,E-Bike,Zone B - North,Afternoon (11-16),Cloudy,Medium,1.2,2.57,1,35,11.6,0,0.75,24.27,5.0
DEL-10576,2026-05-14,RDR-006,Scooter,Zone E - West,Evening (16-21),Clear,High,1.16,2.26,1,40,6.4,0,1.92,30.05,4.9
DEL-10872,2026-05-14,RDR-013,Motorbike,Zone E - West,Evening (16-21),Clear,Medium,6.58,4.94,1,40,24.4,0,14.74,31.49,4.7
DEL-11748,2026-05-14,RDR-048,Motorbike,Zone B - North,Morning (6-11),Rain,Medium,3.92,0.55,1,35,16.6,0,8.4,36.1,4.6
DEL-10929,2026-05-14,RDR-058,Scooter,Zone B - North,Night (21-2),Rain,Medium,0.99,2.02,1,35,11.6,0,1.78,28.03,5.0
DEL-10348,2026-05-14,RDR-040,Scooter,Zone C - South,Afternoon (11-16),Cloudy,Medium,1.81,1.85,2,35,13.1,0,3.03,25.78,5.0
DEL-11492,2026-05-14,RDR-020,Scooter,Zone E - West,Afternoon (11-16),Clear,Medium,9.73,4.23,2,40,37.3,0,19.01,42.48,5.0
DEL-10879,2026-05-14,RDR-013,Scooter,Zone A - Central,Morning (6-11),Cloudy,Low,6.6,1.58,1,30,20.5,0,12.93,39.93,4.8
DEL-10016,2026-05-14,RDR-044,Scooter,Zone B - North,Afternoon (11-16),Rain,Low,6.33,0.45,2,35,36.3,1,12.26,35.5,3.8
DEL-11517,2026-05-14,RDR-032,E-Bike,Zone B - North,Evening (16-21),Cloudy,Low,3.52,2.63,1,35,11.4,0,2.09,30.14,5.0
DEL-11372,2026-05-14,RDR-042,E-Bike,Zone A - Central,Morning (6-11),Clear,Low,6.06,3.6,1,30,20.4,0,3.29,32.06,4.9
DEL-10152,2026-05-14,RDR-042,Scooter,Zone D - East,Morning (6-11),Cloudy,Low,1.27,3.11,1,40,7.6,0,2.48,30.61,4.8
DEL-11381,2026-05-14,RDR-040,Scooter,Zone B - North,Afternoon (11-16),Clear,Low,3.59,1.82,1,35,18.5,0,6.48,33.9,4.5
DEL-10754,2026-05-14,RDR-041,Scooter,Zone E - West,Night (21-2),Rain,Low,4.57,1.89,1,40,18.0,0,7.68,33.08,4.7
DEL-10743,2026-05-14,RDR-039,Motorbike,Zone A - Central,Morning (6-11),Rain,High,7.54,5.25,1,30,47.1,1,16.82,39.78,3.3
DEL-10707,2026-05-14,RDR-033,E-Bike,Zone A - Central,Evening (16-21),Clear,Medium,1.73,2.05,3,30,4.7,0,1.12,26.13,4.9
DEL-11912,2026-05-14,RDR-022,E-Bike,Zone A - Central,Morning (6-11),Cloudy,Medium,1.88,1.1,2,30,13.0,0,1.06,21.41,5.0
DEL-10571,2026-05-14,RDR-032,Motorbike,Zone E - West,Afternoon (11-16),Cloudy,Low,5.25,3.05,1,40,18.7,0,11.12,37.66,5.0
DEL-10041,2026-05-14,RDR-027,Motorbike,Zone C - South,Afternoon (11-16),Clear,Low,3.62,1.33,1,35,11.6,0,7.96,32.85,5.0
DEL-11700,2026-05-14,RDR-019,E-Bike,Zone C - South,Evening (16-21),Clear,High,3.08,2.14,2,35,22.7,0,2.03,31.0,4.9
DEL-11135,2026-05-14,RDR-028,Scooter,Zone C - South,Evening (16-21),Clear,Medium,4.12,3.5,1,35,21.4,0,8.03,39.83,4.9
DEL-11268,2026-05-14,RDR-056,Motorbike,Zone C - South,Morning (6-11),Rain,Medium,6.7,2.06,1,35,30.5,0,16.74,39.44,4.6
DEL-11582,2026-05-14,RDR-014,Motorbike,Zone B - North,Morning (6-11),Cloudy,Low,6.92,3.93,4,35,20.5,0,14.96,45.83,5.0
DEL-11045,2026-05-14,RDR-045,Motorbike,Zone D - East,Morning (6-11),Clear,Medium,7.46,3.27,1,40,26.6,0,18.61,37.81,5.0
DEL-10365,2026-05-15,RDR-008,Scooter,Zone A - Central,Evening (16-21),Cloudy,Medium,8.96,0.83,3,30,41.6,1,17.1,37.07,4.0
DEL-11167,2026-05-15,RDR-037,Motorbike,Zone A - Central,Morning (6-11),Clear,Medium,3.31,3.65,3,30,9.3,0,7.47,30.43,4.5
DEL-10920,2026-05-15,RDR-007,E-Bike,Zone B - North,Evening (16-21),Rain,High,2.94,1.18,1,35,38.8,1,1.83,21.32,4.4
DEL-10771,2026-05-15,RDR-011,E-Bike,Zone A - Central,Afternoon (11-16),Clear,High,6.3,0.92,1,30,37.2,1,4.0,29.55,3.5
DEL-11757,2026-05-15,RDR-038,Motorbike,Zone B - North,Night (21-2),Clear,High,4.13,1.24,1,35,21.2,0,9.68,32.77,4.9
DEL-11993,2026-05-15,RDR-033,Scooter,Zone A - Central,Evening (16-21),Clear,Medium,5.26,1.86,1,30,21.1,0,9.86,32.49,5.0
DEL-11964,2026-05-15,RDR-038,Motorbike,Zone A - Central,Afternoon (11-16),Clear,Medium,2.31,1.89,1,30,19.6,0,4.8,29.03,4.8
DEL-10856,2026-05-15,RDR-041,Scooter,Zone A - Central,Morning (6-11),Clear,Medium,3.97,2.54,3,30,19.0,0,7.22,27.72,5.0
DEL-10763,2026-05-15,RDR-038,Motorbike,Zone B - North,Night (21-2),Clear,Low,1.35,1.04,4,35,13.7,0,2.85,26.58,4.8
DEL-10146,2026-05-15,RDR-027,Motorbike,Zone B - North,Afternoon (11-16),Clear,Medium,2.39,2.72,1,35,10.0,0,5.27,31.5,5.0
DEL-11352,2026-05-15,RDR-041,Scooter,Zone E - West,Night (21-2),Clear,Medium,3.28,1.33,4,40,15.3,0,6.46,31.65,4.8
DEL-11335,2026-05-15,RDR-001,Motorbike,Zone D - East,Morning (6-11),Rain,Low,2.57,6.36,2,40,14.9,0,5.35,30.99,4.7
DEL-11780,2026-05-15,RDR-053,Scooter,Zone B - North,Afternoon (11-16),Cloudy,Medium,2.2,3.17,3,35,12.4,0,3.62,27.62,5.0
DEL-11123,2026-05-15,RDR-006,E-Bike,Zone B - North,Night (21-2),Clear,High,2.39,1.05,3,35,23.6,0,1.34,20.0,4.9
DEL-10017,2026-05-15,RDR-004,Motorbike,Zone E - West,Evening (16-21),Rain,Medium,1.35,2.63,1,40,14.8,0,3.36,26.77,4.7
DEL-11015,2026-05-15,RDR-052,E-Bike,Zone B - North,Morning (6-11),Clear,High,5.12,3.57,2,35,32.3,0,3.27,28.4,4.6
DEL-10608,2026-05-15,RDR-053,Motorbike,Zone D - East,Evening (16-21),Rain,High,11.49,3.53,1,40,78.4,1,29.0,53.9,3.2
DEL-10606,2026-05-15,RDR-013,Scooter,Zone A - Central,Evening (16-21),Cloudy,Low,2.0,2.44,2,30,10.6,0,3.44,31.08,5.0
DEL-10004,2026-05-15,RDR-037,Scooter,Zone A - Central,Evening (16-21),Clear,Low,4.71,1.08,2,30,22.2,0,8.68,34.18,5.0
DEL-11770,2026-05-15,RDR-002,Motorbike,Zone C - South,Evening (16-21),Cloudy,Medium,2.26,4.19,2,35,9.8,0,5.17,30.36,5.0
DEL-10710,2026-05-15,RDR-015,Motorbike,Zone D - East,Evening (16-21),Clear,Low,3.27,3.09,4,40,15.3,0,7.4,28.47,4.8
DEL-11885,2026-05-15,RDR-051,Motorbike,Zone E - West,Evening (16-21),Clear,High,2.03,2.22,2,40,16.9,0,4.63,31.27,4.8
DEL-11019,2026-05-15,RDR-060,Scooter,Zone D - East,Evening (16-21),Rain,Medium,5.17,0.56,3,40,27.6,0,10.24,35.88,4.8
DEL-10045,2026-05-15,RDR-060,Motorbike,Zone D - East,Morning (6-11),Clear,High,10.16,0.97,1,40,40.4,1,24.46,50.02,3.9
DEL-11867,2026-05-15,RDR-058,Scooter,Zone D - East,Morning (6-11),Clear,Medium,1.27,0.88,1,40,8.7,0,2.38,31.86,5.0
DEL-10635,2026-05-15,RDR-047,Scooter,Zone D - East,Evening (16-21),Rain,Medium,3.17,3.69,2,40,19.5,0,6.27,27.64,5.0
DEL-11391,2026-05-15,RDR-023,Scooter,Zone E - West,Night (21-2),Clear,Low,2.52,3.67,3,40,7.1,0,4.56,25.97,5.0
DEL-10496,2026-05-15,RDR-007,Motorbike,Zone C - South,Night (21-2),Clear,Medium,2.14,2.94,1,35,12.5,0,4.56,28.82,4.9
DEL-10669,2026-05-15,RDR-020,Scooter,Zone B - North,Evening (16-21),Cloudy,Low,9.63,2.07,2,35,30.8,0,18.58,42.6,5.0
DEL-10484,2026-05-15,RDR-002,Motorbike,Zone B - North,Evening (16-21),Clear,Low,7.73,1.51,1,35,24.9,0,18.14,45.37,5.0
DEL-10726,2026-05-15,RDR-010,Scooter,Zone A - Central,Afternoon (11-16),Rain,Medium,2.79,1.19,1,30,19.7,0,5.06,32.28,5.0
